PlayerHP,OnixHP,PP,EnemyLastMove,GeodudeHP,EffectiveGrowls,Seeded,PlayerLastMove,win_prob
23,17,"(23, 31, 6, 0)",GROWL,0,3,True,BIDE,"[[3.5399999999999996, 1.46, 0.1], [3.5399999999999996, 1.46, 0.1]]"
23,14,"(22, 31, 6, 0)",TACKLE,0,3,True,BIDE,"[[2.8699999999999997, 0.1, 0.1], [2.8699999999999997, 0.1, 0.1]]"
25,12,"(22, 31, 5, 0)",LEECH_SEED,0,3,True,BIDE,"[[2.82, 0.7799999999999999, 0.7799999999999999], [2.82, 0.7799999999999999, 0.7799999999999999]]"
27,9,"(21, 31, 5, 0)",TACKLE,0,3,True,BIDE,"[[2.19, 0.1, 1.43], [2.19, 0.1, 1.43]]"
27,6,"(20, 31, 5, 0)",TACKLE,0,3,True,BIDE,"[[0.7699999999999999, 0.7899999999999999, 0.1], [0.7699999999999999, 0.7899999999999999, 0.1]]"
26,3,"(19, 31, 5, 0)",TACKLE,0,3,True,TACKLE,"[[6.309999999999999, 0.7699999999999999, 0.1], [6.309999999999999, 0.7699999999999999, 0.1]]"
26,0,"(18, 31, 5, 0)",TACKLE,0,3,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
END 1 31 1722319909.749064PlayerHP,OnixHP,PP,EnemyLastMove,GeodudeHP,EffectiveGrowls,Seeded,PlayerLastMove,win_prob
24,36,"(35, 40, 10, 0)",NONE,33,0,False,NONE,"[[80.56000000000002, 686.8499999999988, 74.45000000000003], [126.00000000000009, 981.7499999999981, 129.3]]"
19,36,"(35, 39, 10, 0)",GROWL,33,1,False,TACKLE,"[[66.92999999999999, 77.31000000000004, 543.4800000000001], [102.72000000000004, 116.24000000000012, 763.6599999999997]]"
13,36,"(34, 39, 10, 0)",TACKLE,32,1,False,TACKLE,"[[4.720000000000001, 2.76, 59.65], [11.1, 8.76, 83.05999999999999]]"
15,36,"(34, 39, 9, 0)",LEECH_SEED,30,1,True,DEFENSE_CURL,"[[49.47999999999999, 7.539999999999999, 2.83], [64.52999999999999, 11.519999999999998, 7.21]]"
17,36,"(33, 39, 9, 0)",TACKLE,27,1,True,DEFENSE_CURL,"[[5.579999999999998, 39.980000000000004, 4.119999999999999], [8.889999999999999, 48.78, 7.89]]"
19,36,"(33, 38, 9, 0)",GROWL,25,2,True,DEFENSE_CURL,"[[13.009999999999996, 22.42, 4.749999999999999], [17.18, 25.410000000000004, 6.39]]"
16,36,"(33, 38, 8, 0)",LEECH_SEED,23,2,True,TACKLE,"[[0.7699999999999999, 5.419999999999999, 1.4299999999999997], [2.2399999999999998, 8.01, 2.9]]"
14,36,"(33, 37, 8, 0)",GROWL,21,3,True,TACKLE,"[[0.1, 3.42, 0.1], [1.02, 3.42, 0.1]]"
16,36,"(33, 36, 8, 0)",GROWL,19,4,True,DEFENSE_CURL,"[[2.8099999999999996, 0.7, 0.7799999999999999], [2.8099999999999996, 0.7, 0.7799999999999999]]"
15,36,"(32, 36, 8, 0)",TACKLE,16,4,True,TACKLE,"[[2.1399999999999997, 0.7799999999999999, 0.1], [2.1399999999999997, 1.54, 0.1]]"
17,36,"(31, 36, 8, 0)",TACKLE,13,4,True,DEFENSE_CURL,"[[6.88, 0.74, 0.1], [6.88, 0.74, 0.1]]"
19,36,"(30, 36, 8, 0)",TACKLE,10,4,True,DEFENSE_CURL,"[[4.779999999999999, 6.829999999999999, 0.7699999999999999], [5.56, 8.37, 1.5999999999999999]]"
21,36,"(29, 36, 8, 0)",TACKLE,7,4,True,DEFENSE_CURL,"[[5.52, 0.7999999999999999, 2.09], [6.300000000000001, 1.54, 2.78]]"
23,36,"(28, 36, 8, 0)",TACKLE,4,4,True,DEFENSE_CURL,"[[0.1, 4.17, 0.1], [0.89, 4.17, 0.88]]"
22,36,"(28, 35, 8, 0)",GROWL,2,5,True,TACKLE,"[[6.78, 0.7999999999999999, 0.82], [7.5600000000000005, 0.7999999999999999, 0.82]]"
26,36,"(28, 34, 8, 0)",GROWL,0,0,False,TACKLE,"[[0.7899999999999999, 10.759999999999998, 45.87000000000002], [3.87, 13.059999999999999, 54.23000000000001]]"
26,36,"(28, 34, 7, 0)",LEECH_SEED,0,0,True,BIDE,"[[9.87, 2.85, 15.359999999999998], [10.6, 3.58, 16.82]]"
28,33,"(27, 34, 7, 0)",TACKLE,0,0,True,BIDE,"[[15.409999999999993, 0.7799999999999999, 2.1499999999999995], [16.869999999999994, 1.48, 2.8799999999999994]]"
28,30,"(26, 34, 7, 0)",TACKLE,0,0,True,BIDE,"[[3.4899999999999998, 12.009999999999998, 0.7999999999999999], [5.699999999999999, 12.009999999999998, 0.7999999999999999]]"
28,28,"(26, 33, 7, 0)",GROWL,0,1,True,BIDE,"[[18.019999999999996, 2.1799999999999997, 1.4299999999999997], [18.019999999999996, 2.8899999999999997, 2.1399999999999997]]"
28,25,"(25, 33, 7, 0)",TACKLE,0,1,True,BIDE,"[[20.749999999999996, 2.1499999999999995, 2.8599999999999994], [20.749999999999996, 2.1499999999999995, 2.8599999999999994]]"
28,22,"(24, 33, 7, 0)",TACKLE,0,1,True,BIDE,"[[19.369999999999994, 2.8499999999999996, 2.19], [19.369999999999994, 2.8499999999999996, 2.19]]"
28,19,"(23, 33, 7, 0)",TACKLE,0,1,True,BIDE,"[[15.989999999999993, 1.52, 2.82], [15.989999999999993, 1.52, 2.82]]"
28,17,"(23, 32, 7, 0)",GROWL,0,2,True,BIDE,"[[16.019999999999996, 2.1999999999999997, 2.13], [16.019999999999996, 2.1999999999999997, 2.13]]"
28,14,"(22, 32, 7, 0)",TACKLE,0,2,True,BIDE,"[[17.979999999999997, 0.7899999999999999, 1.48], [17.979999999999997, 0.7899999999999999, 1.48]]"
28,11,"(21, 32, 7, 0)",TACKLE,0,2,True,BIDE,"[[21.560000000000002, 3.559999999999999, 1.46], [21.560000000000002, 3.559999999999999, 1.46]]"
28,8,"(20, 32, 7, 0)",TACKLE,0,2,True,BIDE,"[[16.099999999999998, 1.46, 0.7699999999999999], [16.099999999999998, 1.46, 0.7699999999999999]]"
26,6,"(20, 31, 7, 0)",GROWL,0,3,True,BIDE,"[[2.19, 0.7599999999999999, 0.7799999999999999], [2.19, 0.7599999999999999, 0.7799999999999999]]"
25,3,"(19, 31, 7, 0)",TACKLE,0,3,True,TACKLE,"[[2.86, 0.1, 0.7899999999999999], [2.86, 0.1, 0.7899999999999999]]"
25,0,"(18, 31, 7, 0)",TACKLE,0,3,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
END 1 29 1722319919.037045PlayerHP,OnixHP,PP,EnemyLastMove,GeodudeHP,EffectiveGrowls,Seeded,PlayerLastMove,win_prob
24,36,"(35, 40, 10, 0)",NONE,33,0,False,NONE,"[[81.21000000000002, 688.9099999999987, 74.45000000000003], [126.65000000000009, 983.809999999998, 129.3]]"
17,36,"(35, 40, 9, 0)",LEECH_SEED,31,0,True,TACKLE,"[[4.3, 64.72000000000003, 5.63], [16.209999999999997, 99.20999999999998, 14.080000000000002]]"
13,36,"(35, 39, 9, 0)",GROWL,29,1,True,TACKLE,"[[54.410000000000025, 5.57, 4.9399999999999995], [73.69000000000001, 13.969999999999999, 12.649999999999999]]"
10,36,"(35, 38, 9, 0)",GROWL,27,2,True,TACKLE,"[[0.7899999999999999, 4.879999999999999, 0.1], [3.4, 9.729999999999999, 1.04]]"
12,36,"(35, 37, 9, 0)",GROWL,25,3,True,DEFENSE_CURL,"[[4.879999999999999, 0.1, 0.1], [8.11, 0.85, 2.5]]"
10,36,"(34, 37, 9, 0)",TACKLE,22,3,True,TACKLE,"[[1.44, 0.7699999999999999, 3.53], [2.26, 1.5999999999999999, 5.110000000000001]]"
8,36,"(34, 37, 8, 0)",LEECH_SEED,20,3,True,TACKLE,"[[0.7899999999999999, 2.1799999999999997, 0.1], [2.37, 2.1799999999999997, 0.1]]"
10,36,"(33, 37, 8, 0)",TACKLE,17,3,True,DEFENSE_CURL,"[[0.1, 0.7899999999999999, 0.1], [0.86, 1.6099999999999999, 0.1]]"
12,36,"(33, 37, 7, 0)",LEECH_SEED,15,3,True,DEFENSE_CURL,"[[0.7899999999999999, 0.1, 0.1], [0.7899999999999999, 0.1, 0.1]]"
10,36,"(32, 37, 7, 0)",TACKLE,12,3,True,TACKLE,"[[0.1, 0.1, 0.1], [0.88, 0.1, 0.1]]"
12,36,"(32, 36, 7, 0)",GROWL,10,4,True,DEFENSE_CURL,"[[0.1, 0.1, 0.7799999999999999], [0.1, 0.1, 0.7799999999999999]]"
11,36,"(31, 36, 7, 0)",TACKLE,7,4,True,TACKLE,"[[0.7899999999999999, 1.46, 0.1], [0.7899999999999999, 1.46, 0.96]]"
13,36,"(30, 36, 7, 0)",TACKLE,4,4,True,DEFENSE_CURL,"[[0.1, 0.1, 2.19], [0.7899999999999999, 0.7799999999999999, 2.19]]"
15,36,"(30, 36, 6, 0)",LEECH_SEED,2,4,True,DEFENSE_CURL,"[[0.8099999999999999, 0.7799999999999999, 0.1], [0.8099999999999999, 0.7799999999999999, 0.1]]"
0,36,"(29, 36, 6, 0)",TACKLE,1,4,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
END 0 14 1722319924.119352PlayerHP,OnixHP,PP,EnemyLastMove,GeodudeHP,EffectiveGrowls,Seeded,PlayerLastMove,win_prob
24,36,"(35, 40, 10, 0)",NONE,33,0,False,NONE,"[[81.21000000000002, 688.9099999999987, 74.45000000000003], [126.65000000000009, 985.2399999999981, 130.16000000000003]]"
19,36,"(35, 39, 10, 0)",GROWL,33,1,False,TACKLE,"[[67.63999999999999, 77.31000000000004, 544.1600000000001], [103.43000000000004, 116.24000000000012, 765.7699999999998]]"
21,36,"(35, 39, 9, 0)",LEECH_SEED,31,1,True,DEFENSE_CURL,"[[449.5300000000003, 30.669999999999998, 64.15999999999998], [599.3199999999993, 77.34999999999998, 89.30000000000004]]"
23,36,"(34, 39, 9, 0)",TACKLE,28,1,True,DEFENSE_CURL,"[[47.029999999999994, 214.1699999999999, 188.52999999999977], [68.09, 273.74000000000007, 257.68999999999966]]"
20,36,"(34, 38, 9, 0)",GROWL,26,2,True,TACKLE,"[[21.349999999999998, 32.550000000000004, 164.48000000000008], [29.36, 43.7, 208.67]]"
17,36,"(34, 38, 8, 0)",LEECH_SEED,24,2,True,TACKLE,"[[162.33000000000004, 12.309999999999999, 20.349999999999998], [204.21999999999997, 17.549999999999994, 27.45]]"
14,36,"(33, 38, 8, 0)",TACKLE,21,2,True,TACKLE,"[[15.759999999999994, 110.97000000000007, 8.849999999999998], [21.519999999999992, 133.15000000000003, 15.94]]"
16,36,"(32, 38, 8, 0)",TACKLE,18,2,True,DEFENSE_CURL,"[[3.4899999999999993, 4.109999999999999, 14.459999999999994], [5.16, 5.779999999999999, 16.879999999999992]]"
18,36,"(32, 38, 7, 0)",LEECH_SEED,16,2,True,DEFENSE_CURL,"[[2.1799999999999997, 9.559999999999999, 3.5700000000000003], [2.99, 11.199999999999998, 4.3500000000000005]]"
15,36,"(32, 37, 7, 0)",GROWL,14,2,True,TACKLE,"[[0.7999999999999999, 1.48, 5.54], [1.62, 2.26, 7.990000000000001]]"
17,36,"(32, 37, 6, 0)",LEECH_SEED,12,2,True,DEFENSE_CURL,"[[1.5, 1.42, 4.88], [3.98, 2.1399999999999997, 6.54]]"
19,36,"(32, 37, 5, 0)",LEECH_SEED,10,2,True,DEFENSE_CURL,"[[3.51, 1.4699999999999998, 0.1], [4.37, 1.4699999999999998, 0.1]]"
21,36,"(32, 36, 5, 0)",GROWL,8,3,True,DEFENSE_CURL,"[[3.49, 0.7699999999999999, 0.1], [3.49, 0.7699999999999999, 0.1]]"
19,36,"(32, 36, 4, 0)",LEECH_SEED,6,3,True,TACKLE,"[[0.1, 1.46, 0.1], [0.89, 1.46, 0.1]]"
18,36,"(32, 35, 4, 0)",GROWL,4,4,True,TACKLE,"[[2.1199999999999997, 1.5, 2.1799999999999997], [3.7, 1.5, 2.1799999999999997]]"
17,36,"(32, 34, 4, 0)",GROWL,2,5,True,TACKLE,"[[0.1, 1.46, 0.7799999999999999], [0.83, 2.24, 0.7799999999999999]]"
23,36,"(32, 34, 3, 0)",LEECH_SEED,0,0,False,DEFENSE_CURL,"[[6.0600000000000005, 39.059999999999995, 5.6], [9.749999999999998, 46.65, 8.62]]"
23,36,"(32, 33, 3, 0)",GROWL,0,1,False,SCREECH,"[[2.7, 5.799999999999999, 15.149999999999997], [5.05, 8.01, 15.879999999999994]]"
15,35,"(31, 33, 3, 0)",TACKLE,0,1,False,TACKLE,"[[2.59, 0.1, 8.219999999999999], [3.95, 0.72, 11.42]]"
15,35,"(31, 33, 2, 0)",LEECH_SEED,0,1,True,BIDE,"[[2.8299999999999996, 1.4499999999999997, 0.7699999999999999], [3.5799999999999996, 2.2299999999999995, 0.7699999999999999]]"
17,33,"(31, 33, 1, 0)",LEECH_SEED,0,1,True,BIDE,"[[4.15, 0.1, 0.7699999999999999], [4.15, 0.1, 1.5299999999999998]]"
19,30,"(30, 33, 1, 0)",TACKLE,0,1,True,BIDE,"[[0.1, 4.12, 1.5], [0.7899999999999999, 4.12, 1.5]]"
21,28,"(30, 32, 1, 0)",GROWL,0,2,True,BIDE,"[[3.3999999999999995, 1.4699999999999998, 0.73], [3.3999999999999995, 1.4699999999999998, 0.73]]"
23,25,"(29, 32, 1, 0)",TACKLE,0,2,True,BIDE,"[[4.779999999999999, 0.7899999999999999, 0.7899999999999999], [4.779999999999999, 0.7899999999999999, 0.7899999999999999]]"
25,22,"(28, 32, 1, 0)",TACKLE,0,2,True,BIDE,"[[2.1799999999999997, 0.1, 0.7699999999999999], [2.1799999999999997, 0.1, 0.7699999999999999]]"
23,19,"(27, 32, 1, 0)",TACKLE,0,2,True,BIDE,"[[0.7799999999999999, 0.1, 0.1], [0.7799999999999999, 0.1, 0.1]]"
25,16,"(26, 32, 1, 0)",TACKLE,0,2,True,SCREECH,"[[4.859999999999999, 0.7899999999999999, 0.1], [5.56, 0.7899999999999999, 0.1]]"
27,14,"(26, 31, 1, 0)",GROWL,0,3,True,SCREECH,"[[0.1, 0.7599999999999999, 0.7899999999999999], [0.1, 0.7599999999999999, 0.7899999999999999]]"
28,12,"(26, 31, 0, 0)",LEECH_SEED,0,3,True,SCREECH,"[[11.729999999999997, 2.1999999999999997, 1.46], [11.729999999999997, 2.1999999999999997, 1.46]]"
22,10,"(26, 30, 0, 0)",GROWL,0,4,True,TACKLE,"[[2.08, 0.7899999999999999, 0.7799999999999999], [2.08, 0.7899999999999999, 0.7799999999999999]]"
24,7,"(25, 30, 0, 0)",TACKLE,0,4,True,SCREECH,"[[1.4499999999999997, 0.1, 0.7799999999999999], [1.4499999999999997, 0.1, 0.7799999999999999]]"
26,5,"(25, 29, 0, 0)",GROWL,0,5,True,BIDE,"[[2.8499999999999996, 0.1, 0.7899999999999999], [2.8499999999999996, 0.1, 0.7899999999999999]]"
28,2,"(24, 29, 0, 0)",TACKLE,0,5,True,BIDE,"[[10.939999999999998, 1.4299999999999997, 2.16], [10.939999999999998, 1.4299999999999997, 2.16]]"
28,0,"(24, 29, 0, 0)",TACKLE,0,5,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
END 1 33 1722319934.854817PlayerHP,OnixHP,PP,EnemyLastMove,GeodudeHP,EffectiveGrowls,Seeded,PlayerLastMove,win_prob
24,36,"(35, 40, 10, 0)",NONE,33,0,False,NONE,"[[81.21000000000002, 690.9399999999986, 75.14000000000003], [126.65000000000009, 988.089999999998, 130.85000000000002]]"
19,36,"(35, 39, 10, 0)",GROWL,33,1,False,TACKLE,"[[67.63999999999999, 77.99000000000005, 545.51], [103.43000000000004, 117.74000000000012, 767.1199999999997]]"
21,36,"(35, 39, 9, 0)",LEECH_SEED,31,1,True,DEFENSE_CURL,"[[450.88000000000034, 30.669999999999998, 64.15999999999998], [600.6699999999992, 77.34999999999998, 89.30000000000004]]"
7,36,"(35, 38, 9, 0)",GROWL,29,2,True,TACKLE,"[[6.129999999999999, 21.869999999999994, 2.87], [16.569999999999997, 52.709999999999994, 8.27]]"
9,36,"(35, 37, 9, 0)",GROWL,27,3,True,DEFENSE_CURL,"[[15.699999999999994, 2.88, 4.119999999999999], [36.43000000000001, 5.36, 11.749999999999998]]"
11,36,"(35, 36, 9, 0)",GROWL,25,4,True,DEFENSE_CURL,"[[0.1, 0.7999999999999999, 2.1799999999999997], [1.0, 1.6099999999999999, 2.95]]"
10,36,"(35, 36, 8, 0)",LEECH_SEED,23,4,True,TACKLE,"[[0.1, 0.1, 2.1799999999999997], [0.87, 0.88, 2.1799999999999997]]"
12,36,"(34, 36, 8, 0)",TACKLE,20,4,True,DEFENSE_CURL,"[[0.1, 0.7699999999999999, 0.1], [0.9299999999999999, 2.24, 1.0]]"
14,36,"(34, 35, 8, 0)",GROWL,18,5,True,DEFENSE_CURL,"[[0.1, 0.1, 0.1], [0.87, 0.1, 0.1]]"
14,36,"(34, 34, 8, 0)",GROWL,16,6,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
14,36,"(34, 34, 7, 0)",LEECH_SEED,14,6,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
14,36,"(34, 33, 7, 0)",GROWL,12,6,True,TACKLE,"[[2.02, 0.1, 0.62], [2.02, 0.1, 0.62]]"
14,36,"(34, 33, 6, 0)",LEECH_SEED,10,6,True,TACKLE,"[[0.62, 0.1, 0.1], [0.62, 0.85, 0.1]]"
16,36,"(33, 33, 6, 0)",TACKLE,7,6,True,DEFENSE_CURL,"[[0.71, 1.46, 0.7699999999999999], [1.38, 1.46, 0.7699999999999999]]"
18,36,"(33, 32, 6, 0)",GROWL,5,6,True,DEFENSE_CURL,"[[6.209999999999999, 2.1399999999999997, 0.1], [6.209999999999999, 2.1399999999999997, 0.1]]"
20,36,"(33, 31, 6, 0)",GROWL,3,6,True,DEFENSE_CURL,"[[4.109999999999999, 0.1, 0.1], [4.109999999999999, 0.83, 0.1]]"
20,36,"(33, 31, 5, 0)",LEECH_SEED,1,6,True,TACKLE,"[[2.8299999999999996, 3.53, 4.23], [3.5599999999999996, 4.3, 4.23]]"
26,36,"(33, 31, 4, 0)",LEECH_SEED,0,0,False,DEFENSE_CURL,"[[0.7899999999999999, 10.759999999999998, 47.26000000000002], [3.87, 13.059999999999999, 55.62000000000001]]"
20,35,"(32, 31, 4, 0)",TACKLE,0,0,False,TACKLE,"[[2.78, 0.7799999999999999, 0.73], [3.56, 1.5099999999999998, 2.35]]"
20,34,"(31, 31, 4, 0)",TACKLE,0,0,False,BIDE,"[[1.42, 0.1, 0.7699999999999999], [2.2, 0.9, 0.7699999999999999]]"
20,33,"(30, 31, 4, 0)",TACKLE,0,0,False,BIDE,"[[0.1, 0.1, 0.7799999999999999], [0.88, 0.1, 0.7799999999999999]]"
16,32,"(29, 31, 4, 0)",TACKLE,0,0,False,BIDE,"[[0.1, 0.74, 0.1], [0.88, 1.51, 0.1]]"
16,32,"(29, 31, 3, 0)",LEECH_SEED,0,0,True,SCREECH,"[[1.48, 0.1, 0.1], [1.48, 0.1, 0.84]]"
6,29,"(28, 31, 3, 0)",TACKLE,0,0,True,TACKLE,"[[0.7899999999999999, 0.1, 0.1], [0.7899999999999999, 0.1, 0.88]]"
0,29,"(28, 31, 3, 0)",TACKLE,0,0,True,TACKLE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
END 0 24 1722319942.587938PlayerHP,OnixHP,PP,EnemyLastMove,GeodudeHP,EffectiveGrowls,Seeded,PlayerLastMove,win_prob
24,36,"(35, 40, 10, 0)",NONE,33,0,False,NONE,"[[81.89000000000003, 691.6199999999985, 75.14000000000003], [127.3300000000001, 989.5299999999979, 130.85000000000002]]"
17,36,"(35, 40, 9, 0)",LEECH_SEED,31,0,True,TACKLE,"[[4.99, 64.72000000000003, 5.63], [16.9, 100.06999999999998, 14.080000000000002]]"
13,36,"(35, 39, 9, 0)",GROWL,29,1,True,TACKLE,"[[54.410000000000025, 5.57, 4.9399999999999995], [73.69000000000001, 14.829999999999998, 12.649999999999999]]"
15,36,"(34, 39, 9, 0)",TACKLE,26,1,True,DEFENSE_CURL,"[[9.120000000000001, 30.45, 15.719999999999994], [13.069999999999997, 38.10000000000001, 26.720000000000006]]"
17,36,"(34, 38, 9, 0)",GROWL,24,2,True,DEFENSE_CURL,"[[163.00000000000003, 12.989999999999998, 20.349999999999998], [204.88999999999996, 18.229999999999993, 27.45]]"
19,36,"(33, 38, 9, 0)",TACKLE,21,2,True,DEFENSE_CURL,"[[4.699999999999999, 29.27, 3.5199999999999996], [7.039999999999999, 36.09000000000001, 5.16]]"
16,36,"(33, 38, 8, 0)",LEECH_SEED,19,2,True,TACKLE,"[[0.1, 4.199999999999999, 0.1], [0.91, 5.029999999999999, 0.9]]"
14,36,"(33, 37, 8, 0)",GROWL,17,3,True,TACKLE,"[[2.07, 3.539999999999999, 0.1], [3.7199999999999998, 3.539999999999999, 0.1]]"
16,36,"(33, 36, 8, 0)",GROWL,15,4,True,DEFENSE_CURL,"[[0.1, 2.8599999999999994, 0.7799999999999999], [0.88, 2.8599999999999994, 1.5499999999999998]]"
15,36,"(33, 35, 8, 0)",GROWL,13,5,True,TACKLE,"[[2.1799999999999997, 0.7699999999999999, 0.1], [2.1799999999999997, 0.7699999999999999, 0.87]]"
17,36,"(32, 35, 8, 0)",TACKLE,10,5,True,DEFENSE_CURL,"[[3.5599999999999996, 7.539999999999999, 0.7899999999999999], [4.279999999999999, 8.149999999999999, 1.6199999999999999]]"
19,36,"(31, 35, 8, 0)",TACKLE,7,5,True,DEFENSE_CURL,"[[1.4699999999999998, 5.639999999999999, 1.43], [3.0199999999999996, 5.639999999999999, 1.43]]"
19,36,"(31, 34, 8, 0)",GROWL,5,6,True,TACKLE,"[[4.209999999999999, 2.11, 1.4499999999999997], [4.819999999999999, 2.73, 2.1799999999999997]]"
21,36,"(30, 34, 8, 0)",TACKLE,2,6,True,DEFENSE_CURL,"[[2.55, 4.22, 4.21], [4.02, 6.47, 6.3500000000000005]]"
27,36,"(30, 34, 7, 0)",LEECH_SEED,0,0,False,DEFENSE_CURL,"[[7.599999999999998, 7.27, 95.7100000000001], [12.079999999999998, 10.64, 107.65000000000013]]"
20,36,"(30, 34, 6, 0)",LEECH_SEED,0,0,True,TACKLE,"[[25.690000000000005, 6.219999999999998, 6.339999999999999], [28.810000000000002, 7.829999999999999, 7.1099999999999985]]"
15,33,"(29, 34, 6, 0)",TACKLE,0,0,True,TACKLE,"[[1.4899999999999998, 0.1, 4.93], [4.4, 0.83, 5.68]]"
17,31,"(29, 34, 5, 0)",LEECH_SEED,0,0,True,BIDE,"[[0.7599999999999999, 2.8599999999999994, 0.1], [2.34, 2.8599999999999994, 0.1]]"
19,29,"(29, 33, 5, 0)",GROWL,0,1,True,BIDE,"[[0.1, 4.23, 1.4899999999999998], [0.83, 4.98, 1.4899999999999998]]"
21,27,"(29, 33, 4, 0)",LEECH_SEED,0,1,True,BIDE,"[[1.4899999999999998, 0.1, 0.1], [1.4899999999999998, 0.1, 0.1]]"
23,24,"(28, 33, 4, 0)",TACKLE,0,1,True,BIDE,"[[0.7899999999999999, 0.7999999999999999, 0.1], [0.7899999999999999, 0.7999999999999999, 0.1]]"
25,22,"(28, 32, 4, 0)",GROWL,0,2,True,BIDE,"[[2.8499999999999996, 0.1, 0.7699999999999999], [2.8499999999999996, 0.1, 0.7699999999999999]]"
25,20,"(28, 32, 3, 0)",LEECH_SEED,0,2,True,BIDE,"[[3.55, 0.1, 0.1], [3.55, 0.1, 0.1]]"
27,18,"(27, 32, 3, 0)",TACKLE,0,2,True,SCREECH,"[[2.8499999999999996, 0.7899999999999999, 0.7899999999999999], [3.5699999999999994, 0.7899999999999999, 0.7899999999999999]]"
18,15,"(26, 32, 3, 0)",TACKLE,0,2,True,TACKLE,"[[2.2, 0.7899999999999999, 0.1], [2.87, 0.7899999999999999, 0.1]]"
20,12,"(25, 32, 3, 0)",TACKLE,0,2,True,BIDE,"[[1.4899999999999998, 2.1799999999999997, 0.1], [2.1599999999999997, 2.1799999999999997, 0.1]]"
22,10,"(25, 31, 3, 0)",GROWL,0,3,True,BIDE,"[[5.589999999999999, 0.7799999999999999, 0.1], [5.589999999999999, 0.7799999999999999, 0.1]]"
22,7,"(24, 31, 3, 0)",TACKLE,0,3,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
24,5,"(24, 31, 2, 0)",LEECH_SEED,0,3,True,BIDE,"[[2.84, 2.1799999999999997, 0.1], [2.84, 2.1799999999999997, 0.1]]"
26,2,"(23, 31, 2, 0)",TACKLE,0,3,True,BIDE,"[[9.719999999999999, 2.0999999999999996, 0.1], [9.719999999999999, 2.0999999999999996, 0.1]]"
26,0,"(23, 31, 2, 0)",TACKLE,0,3,True,BIDE,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]"
END 1 30 1722319952.415474PlayerHP,OnixHP,PP,EnemyLastMove,GeodudeHP,EffectiveGrowls,Seeded,PlayerLastMove,win_prob
24,36,"(35, 40, 10, 0)",NONE,33,0,False,NONE,"[[83.22000000000003, 692.2799999999985, 75.84000000000003], [128.66000000000008, 990.1899999999979, 131.55]]"
19,36,"(35, 39, 10, 0)",GROWL,33,1,False,TACKLE,"[[67.63999999999999, 77.99000000000005, 546.8499999999999], [103.43000000000004, 117.74000000000012, 769.2199999999996]]"
21,36,"(35, 39, 9, 0)",LEECH_SEED,31,1,True,DEFENSE_CURL,"[[452.22000000000037, 30.669999999999998, 64.15999999999998], [602.0099999999991, 78.10999999999999, 89.30000000000004]]"
7,36,"(35, 38, 9, 0)",GROWL,29,2,True,TACKLE,"[[6.129999999999999, 21.869999999999994, 2.87], [16.569999999999997, 53.46999999999999, 8.27]]"
9,36,"(35, 37, 9, 0)",GROWL,27,3,True,DEFENSE_CURL,"[[15.699999999999994, 2.88, 4.119999999999999], [36.43000000000001, 6.12, 11.749999999999998]]"
11,36,"(35, 36, 9, 0)",GROWL,25,4,True,DEFENSE_CURL,"[[0.1, 0.7999999999999999, 2.1799999999999997], [1.0, 1.6099999999999999, 3.71]]"
10,36,"(35, 36, 8, 0)",LEECH_SEED,23,4,True,TACKLE,"[[0.1, 0.1, 2.1799999999999997], [1.63, 0.88, 2.1799999999999997]]"
12,36,"(34, 36, 8, 0)",TACKLE,20,4,True,DEFENSE_CURL,"[[0.1, 0.7699999999999999, 0.1], [0.9299999999999999, 3.0, 1.0]]"
14,36,"(34, 35, 8, 0)",GROWL,18,5,True,DEFENSE_CURL,"[[0.1, 0.1, 0.1], [0.87, 0.86, 0.1]]"
14,36,"(34, 34, 8, 0)",GROWL,16,6,True,TACKLE,"[[0.1, 0.1, 0.1], [0.1, 0.1, 0.86]]"
16,36,"(33, 34, 8, 0)",TACKLE,13,6,True,DEFENSE_CURL,"[[0.7999999999999999, 2.8099999999999996, 0.1], [1.62, 2.8099999999999996, 0.1]]"
18,36,"(33, 33, 8, 0)",GROWL,11,6,True,DEFENSE_CURL,"[[4.18, 0.7799999999999999, 0.7699999999999999], [4.18, 0.7799999999999999, 0.7699999999999999]]"
18,36,"(33, 33, 7, 0)",LEECH_SEED,9,6,True,TACKLE,"[[0.1, 2.8099999999999996, 0.1], [0.83, 2.8099999999999996, 0.1]]"
20,36,"(33, 32, 7, 0)",GROWL,7,6,True,DEFENSE_CURL,"[[4.18, 3.4899999999999993, 2.09], [4.96, 3.4899999999999993, 2.09]]"
